;article_name;country;region;revision_id;article_quality;population
15847;Mohammed Alim Razm;Afghanistan;ASIA;786830658.0;Stub;38.928000000000004
15848;Masuma Esmati-Wardak;Afghanistan;ASIA;787258680.0;Stub;38.928000000000004
15849;Maryam Durani;Afghanistan;ASIA;787347770.0;C;38.928000000000004
15850;Mullah Ghani;Afghanistan;ASIA;787348558.0;Stub;38.928000000000004
15851;Nasrin Oryakhil;Afghanistan;ASIA;787352628.0;Start;38.928000000000004
15852;Abdul Ghafor Zori;Afghanistan;ASIA;787396242.0;Stub;38.928000000000004
15853;Abdul Latif Ibrahimi;Afghanistan;ASIA;787398553.0;Stub;38.928000000000004
15854;Abdul Qadir Alam;Afghanistan;ASIA;787399854.0;Stub;38.928000000000004
15855;Abdul Qadir Imami Ghori;Afghanistan;ASIA;787399889.0;Stub;38.928000000000004
15856;Abdul Rahim Ayoubi;Afghanistan;ASIA;787400308.0;Start;38.928000000000004
15857;Abdur Razzaq (Taliban Interior Minister);Afghanistan;ASIA;787408432.0;Stub;38.928000000000004
15858;Abdul Rahman Pazhwak;Afghanistan;ASIA;787914131.0;Start;38.928000000000004
15859;Abdul Samad Khaksar;Afghanistan;ASIA;787914141.0;Start;38.928000000000004
15860;Rouh Gul Khairzad;Afghanistan;ASIA;788030456.0;Stub;38.928000000000004
15861;Suhaila Seddiqi;Afghanistan;ASIA;788520176.0;Start;38.928000000000004
15862;Farida Momand;Afghanistan;ASIA;788591677.0;C;38.928000000000004
15863;Suraya Dalil;Afghanistan;ASIA;788684997.0;C;38.928000000000004
15864;Azim Khan;Afghanistan;ASIA;788851566.0;Stub;38.928000000000004
15865;Amir Muhammad Akhundzada;Afghanistan;ASIA;788882411.0;Start;38.928000000000004
15866;Ibrahim Spinzada;Afghanistan;ASIA;789234893.0;Stub;38.928000000000004
15867;Mohammed Zaman;Afghanistan;ASIA;789359940.0;C;38.928000000000004
15868;Arsala Rahmani Daulat;Afghanistan;ASIA;789787876.0;Start;38.928000000000004
15869;Assadullah Wafa;Afghanistan;ASIA;789969188.0;Stub;38.928000000000004
15870;Aziza Ahmadyar;Afghanistan;ASIA;790315322.0;Start;38.928000000000004
15871;Abdul Ahad Wardak;Afghanistan;ASIA;790711812.0;Start;38.928000000000004
15872;Naeem Baloch;Afghanistan;ASIA;791077429.0;Stub;38.928000000000004
15873;Abdul Ghafar Lakanwal;Afghanistan;ASIA;791219668.0;Start;38.928000000000004
15874;Sayed Yousuf Mirranay;Afghanistan;ASIA;791329143.0;C;38.928000000000004
15875;Habiba Sarobi;Afghanistan;ASIA;791417213.0;Start;38.928000000000004
15876;Sayed Jalal Karim;Afghanistan;ASIA;792790722.0;Start;38.928000000000004
15877;Shakiba Hashemi;Afghanistan;ASIA;792853350.0;Start;38.928000000000004
15878;Mohammad Rauf Mehdi;Afghanistan;ASIA;793152042.0;Stub;38.928000000000004
15879;Wahid Omar;Afghanistan;ASIA;793429853.0;Start;38.928000000000004
15880;Shinkai Karokhail;Afghanistan;ASIA;793950185.0;Start;38.928000000000004
15881;Hashmat Ghani Ahmadzai;Afghanistan;ASIA;794028379.0;Start;38.928000000000004
15882;Abdul Sabur Farid Kohistani;Afghanistan;ASIA;794072920.0;Stub;38.928000000000004
15883;Jan Mohammad Khan;Afghanistan;ASIA;794478106.0;GA;38.928000000000004
15884;Abdul Karim Mustaghni;Afghanistan;ASIA;795022269.0;Stub;38.928000000000004
15885;Nilofar Sakhi;Afghanistan;ASIA;795223533.0;Start;38.928000000000004
15886;Ali Shah Durrani;Afghanistan;ASIA;795268854.0;Stub;38.928000000000004
15887;Ayub Shah Durrani;Afghanistan;ASIA;795269744.0;Stub;38.928000000000004
15888;Mohammed Nadir Shah;Afghanistan;ASIA;795274242.0;C;38.928000000000004
15889;Mohammad Yaqub Khan;Afghanistan;ASIA;795275279.0;Start;38.928000000000004
15890;Ghulam Muhammad Tarzi;Afghanistan;ASIA;795276004.0;Start;38.928000000000004
15891;Wazir Akbar Khan;Afghanistan;ASIA;795276382.0;Start;38.928000000000004
15892;Shuja Shah Durrani;Afghanistan;ASIA;795276435.0;Stub;38.928000000000004
15893;Abdul Qadir (Afghan communist);Afghanistan;ASIA;795276759.0;C;38.928000000000004
15894;Haji Mohammad Chamkani;Afghanistan;ASIA;795278213.0;Stub;38.928000000000004
15895;List of candidates in the Afghan presidential election, 2009;Afghanistan;ASIA;795279646.0;C;38.928000000000004
15896;Rangin Dadfar Spanta;Afghanistan;ASIA;795280443.0;C;38.928000000000004
15897;Zarar Ahmad Osmani;Afghanistan;ASIA;795280683.0;Start;38.928000000000004
15898;Mirwais Yasini;Afghanistan;ASIA;795282116.0;C;38.928000000000004
15899;Habibullah Karzai;Afghanistan;ASIA;795282600.0;Stub;38.928000000000004
15900;Azizullah Karzai;Afghanistan;ASIA;795282782.0;Start;38.928000000000004
15901;Motasim Billah Mazhabi;Afghanistan;ASIA;795283296.0;Start;38.928000000000004
15902;Wazir Arsala Khan;Afghanistan;ASIA;795283501.0;Stub;38.928000000000004
15903;Sibghatullah Mojaddedi;Afghanistan;ASIA;795285982.0;C;38.928000000000004
15904;Musahiban;Afghanistan;ASIA;795287565.0;Start;38.928000000000004
15905;Ezatullah (Nangarhar);Afghanistan;ASIA;795483379.0;Stub;38.928000000000004
15906;Qurban Ali Oruzgani;Afghanistan;ASIA;795654542.0;Start;38.928000000000004
15907;Shukria Barakzai;Afghanistan;ASIA;795919634.0;C;38.928000000000004
15908;Abdul Majid Samim;Afghanistan;ASIA;796060040.0;Stub;38.928000000000004
15909;Shah Shujah Durrani;Afghanistan;ASIA;796493730.0;GA;38.928000000000004
15910;Abdul Haq (Afghan leader);Afghanistan;ASIA;796569814.0;GA;38.928000000000004
15911;Bashir Ahmad Bezan;Afghanistan;ASIA;796615232.0;Start;38.928000000000004
15912;Muhammad Yunus Nawandish;Afghanistan;ASIA;796676748.0;Start;38.928000000000004
15913;Abdul Rahman (Afghan minister);Afghanistan;ASIA;796885432.0;Stub;38.928000000000004
15914;Abdullah Wardak;Afghanistan;ASIA;796885985.0;C;38.928000000000004
15915;Abdul Ahad Karzai;Afghanistan;ASIA;796975361.0;Start;38.928000000000004
15916;Arsala Jamal;Afghanistan;ASIA;797002885.0;B;38.928000000000004
15917;Amanullah Khan;Afghanistan;ASIA;797048177.0;C;38.928000000000004
15918;Zeenat Karzai;Afghanistan;ASIA;797072546.0;Start;38.928000000000004
15919;Ahmed Wali Karzai;Afghanistan;ASIA;797074740.0;C;38.928000000000004
15920;Burhanuddin Rabbani;Afghanistan;ASIA;797089185.0;C;38.928000000000004
15921;Inayatullah Khan;Afghanistan;ASIA;797153892.0;Stub;38.928000000000004
15922;Nasrullah Khan (Afghanistan);Afghanistan;ASIA;797155187.0;GA;38.928000000000004
15923;Mohammad Azam Khan;Afghanistan;ASIA;797156968.0;Stub;38.928000000000004
15924;Mohammad Afzal Khan;Afghanistan;ASIA;797157277.0;Stub;38.928000000000004
15925;Ahmad Behzad;Afghanistan;ASIA;797216331.0;Start;38.928000000000004
15926;Delbar Jan Arman;Afghanistan;ASIA;797343976.0;Stub;38.928000000000004
15927;Sayed Anwar Rahmati;Afghanistan;ASIA;797570527.0;Start;38.928000000000004
15928;Hekmat Karzai;Afghanistan;ASIA;797673897.0;Start;38.928000000000004
15929;Noorulah Delwari;Afghanistan;ASIA;797728695.0;Stub;38.928000000000004
15930;Abdul Qadir (Afghan leader);Afghanistan;ASIA;798059926.0;C;38.928000000000004
15931;List of governors of Baghlan;Afghanistan;ASIA;798792201.0;Start;38.928000000000004
15932;Malalai Shinwari;Afghanistan;ASIA;798873145.0;Stub;38.928000000000004
15933;Massoud Khalili;Afghanistan;ASIA;798923237.0;C;38.928000000000004
15934;Mirza Muhammad Ismail;Afghanistan;ASIA;799013122.0;C;38.928000000000004
15935;Mohammad Shafiq Hamdam;Afghanistan;ASIA;799023086.0;B;38.928000000000004
15936;Mohammed Zia Salehi;Afghanistan;ASIA;799023841.0;Stub;38.928000000000004
15937;Muhammad Ali Jalali;Afghanistan;ASIA;799046878.0;Stub;38.928000000000004
15938;Muhammad Arif Sarwari;Afghanistan;ASIA;799046977.0;Start;38.928000000000004
15939;Amrullah Saleh;Afghanistan;ASIA;799215547.0;FA;38.928000000000004
15940;Mohammad Nazar Faqiri (Baghlan 1955);Afghanistan;ASIA;799467889.0;Stub;38.928000000000004
15941;Robina Muqimyar;Afghanistan;ASIA;799980094.0;C;38.928000000000004
15942;Said Tayeb Jawad;Afghanistan;ASIA;800049528.0;C;38.928000000000004
15943;Salahuddin Rabbani;Afghanistan;ASIA;800053449.0;Start;38.928000000000004
15944;Shah Waliullah Adeeb;Afghanistan;ASIA;800127655.0;Stub;38.928000000000004
15945;Shahla Ata;Afghanistan;ASIA;800128121.0;Start;38.928000000000004
15946;Shakila (Kabul);Afghanistan;ASIA;800129584.0;Stub;38.928000000000004
15947;Sitara Achakzai;Afghanistan;ASIA;800175991.0;Start;38.928000000000004
15948;First Lady of Afghanistan;Afghanistan;ASIA;800356996.0;Start;38.928000000000004
15949;Abdul Jabbar Taqwa;Afghanistan;ASIA;800455166.0;Stub;38.928000000000004
15950;Humayun Azizi;Afghanistan;ASIA;800555876.0;Start;38.928000000000004
15951;Abdullah Habibi;Afghanistan;ASIA;801207685.0;Start;38.928000000000004
15952;Ziauddin (Afghan militia leader);Afghanistan;ASIA;801335999.0;Start;38.928000000000004
15953;Sher Ali Khan;Afghanistan;ASIA;801436815.0;Start;38.928000000000004
15954;Sharif Ghalib;Afghanistan;ASIA;801469201.0;B;38.928000000000004
15955;Aimal Faizi;Afghanistan;ASIA;801589377.0;Stub;38.928000000000004
15956;Soraya Tarzi;Afghanistan;ASIA;801632337.0;C;38.928000000000004
15957;Ali Mohammad;Afghanistan;ASIA;801927558.0;Stub;38.928000000000004
15958;Abdul Jabbar Naeemi;Afghanistan;ASIA;801936110.0;Stub;38.928000000000004
15959;Rahmatullah Nabil;Afghanistan;ASIA;801936928.0;Start;38.928000000000004
15960;Shah Gul Rezai;Afghanistan;ASIA;802280148.0;Stub;38.928000000000004
15961;Seema Jowenda;Afghanistan;ASIA;802286319.0;Start;38.928000000000004
15962;Mohammad Mohaqiq;Afghanistan;ASIA;802320704.0;Start;38.928000000000004
15963;Ramazan Bashardost;Afghanistan;ASIA;802320895.0;C;38.928000000000004
15964;Ezatullah Mujahid;Afghanistan;ASIA;802515929.0;;38.928000000000004
15965;Mir Akbar Khyber;Afghanistan;ASIA;802550537.0;Start;38.928000000000004
15966;Anahita Ratebzad;Afghanistan;ASIA;802551672.0;C;38.928000000000004
15967;Presidency of Hamid Karzai;Afghanistan;ASIA;802697878.0;B;38.928000000000004
15968;Fareeda Kuchi Balkhi;Afghanistan;ASIA;802764676.0;Start;38.928000000000004
15969;Wahidullah Waissi;Afghanistan;ASIA;802795569.0;B;38.928000000000004
15970;Fauzia Gailani;Afghanistan;ASIA;802860970.0;Start;38.928000000000004
15971;Laghman Province;Afghanistan;ASIA;803055503.0;GA;38.928000000000004
15972;Mullah Mohammad Hasan;Afghanistan;ASIA;803686558.0;Stub;38.928000000000004
15973;Mohammad Najibullah;Afghanistan;ASIA;803705974.0;B;38.928000000000004
15974;Abdul Rahim Hatif;Afghanistan;ASIA;803706243.0;Stub;38.928000000000004
15975;Abdul Rashid Dostum;Afghanistan;ASIA;803775914.0;C;38.928000000000004
15976;Abdur Rahman Khan;Afghanistan;ASIA;803792380.0;GA;38.928000000000004
15977;Azra Jafari;Afghanistan;ASIA;803841397.0;Start;38.928000000000004
15978;Ahmad Shah Massoud;Afghanistan;ASIA;803983131.0;B;38.928000000000004
15979;Zalmai Wesa;Afghanistan;ASIA;804091843.0;Stub;38.928000000000004
15980;Baran Khan Kudezai;Afghanistan;ASIA;804099373.0;Start;38.928000000000004
15981;Babrak Karmal;Afghanistan;ASIA;804299877.0;GA;38.928000000000004
15982;Frozan Fana;Afghanistan;ASIA;804349394.0;Start;38.928000000000004
15983;Qari Ahmadullah;Afghanistan;ASIA;804577359.0;Start;38.928000000000004
15984;Mohammed Daoud Khan;Afghanistan;ASIA;804938633.0;C;38.928000000000004
15985;Abdul Salam Zaeef;Afghanistan;ASIA;805226789.0;C;38.928000000000004
15986;Fazlullah Wahidi;Afghanistan;ASIA;805345658.0;Start;38.928000000000004
15987;Gholam Rabani Nasher;Afghanistan;ASIA;805454844.0;Stub;38.928000000000004
15988;Ghulam Haider Hamidi;Afghanistan;ASIA;805473052.0;Start;38.928000000000004
15989;Ghulam Hassan Safi;Afghanistan;ASIA;805473670.0;Stub;38.928000000000004
15990;Mohammed Zahir Shah;Afghanistan;ASIA;805772298.0;GA;38.928000000000004
15991;Nur Muhammad Taraki;Afghanistan;ASIA;805821343.0;GA;38.928000000000004
15992;Malalai Joya;Afghanistan;ASIA;805920528.0;GA;38.928000000000004
15993;Mahmud Shah Durrani;Afghanistan;ASIA;805922525.0;Start;38.928000000000004
15994;Durrani dynasty;Afghanistan;ASIA;805924089.0;C;38.928000000000004
15995;Habibullāh Kalakāni;Afghanistan;ASIA;805957551.0;C;38.928000000000004
15996;Mohammed Omar;Afghanistan;ASIA;806029147.0;B;38.928000000000004
15997;Hafizullah Amin;Afghanistan;ASIA;806216425.0;GA;38.928000000000004
15998;Barakzai dynasty;Afghanistan;ASIA;806407981.0;C;38.928000000000004
15999;Ismail Balkhi;Afghanistan;ASIA;806409054.0;Start;38.928000000000004
16000;Abdullah Abdullah;Afghanistan;ASIA;806496321.0;C;38.928000000000004
16001;Dost Mohammad Khan (Emir of Afghanistan);Afghanistan;ASIA;806499548.0;C;38.928000000000004
16002;List of heads of state of Afghanistan;Afghanistan;ASIA;806607200.0;C;38.928000000000004
16003;Fawzia Koofi;Afghanistan;ASIA;806916131.0;C;38.928000000000004
16004;Farkhunda Zahra Naderi;Afghanistan;ASIA;806994231.0;C;38.928000000000004
16005;Gul Ahmmad Yama;Afghanistan;ASIA;806996844.0;Start;38.928000000000004
16006;Hamid Karzai;Afghanistan;ASIA;807045523.0;GA;38.928000000000004
16007;Mohammad Khaksar;Afghanistan;ASIA;807280653.0;Stub;38.928000000000004
16008;Ayub Khan (Emir of Afghanistan);Afghanistan;ASIA;807356026.0;Start;38.928000000000004
16009;Habibullah Khan;Afghanistan;ASIA;807390748.0;Start;38.928000000000004
16010;Ashraf Ghani;Afghanistan;ASIA;807405698.0;C;38.928000000000004
16011;Qadria Yazdanparast;Afghanistan;ASIA;807414229.0;Start;38.928000000000004
16012;Hafizullah Shabaz Khail;Afghanistan;ASIA;807426425.0;Start;38.928000000000004
16013;Cleisthenes (son of Sibyrtius);Greece;EUROPE;631437331.0;Stub;10.7
16014;Demonax (lawmaker);Greece;EUROPE;631581752.0;Start;10.7
16015;Hegesippus (orator);Greece;EUROPE;637801253.0;Stub;10.7
16016;Yannis Moralis (politician);Greece;EUROPE;672515581.0;Stub;10.7
16017;Takis Papageorgopoulos;Greece;EUROPE;688695923.0;Stub;10.7
16018;Nikos Markatos;Greece;EUROPE;696253449.0;Start;10.7
16019;Stefanos Manikas;Greece;EUROPE;706337207.0;Stub;10.7
16020;Georgios Mylonas;Greece;EUROPE;706960331.0;Stub;10.7
16021;Spyridon Stais;Greece;EUROPE;707913115.0;Stub;10.7
16022;Christos Zois;Greece;EUROPE;710549010.0;Start;10.7
16023;Neoklis Sarris;Greece;EUROPE;710999827.0;Start;10.7
16024;Athanasios Kanakaris-Roufos;Greece;EUROPE;711993241.0;Stub;10.7
16025;Georgios Roufos;Greece;EUROPE;712036885.0;Start;10.7
16026;Ioannis Roufos;Greece;EUROPE;712061684.0;Stub;10.7
16027;Charalambos Avgerinos;Greece;EUROPE;712265139.0;Stub;10.7
16028;Georgios Sisinis;Greece;EUROPE;712469712.0;Start;10.7
16029;Christos Daralexis;Greece;EUROPE;713074478.0;Stub;10.7
16030;Lysandros Vilaetis;Greece;EUROPE;713107489.0;Stub;10.7
16031;Nikolaos Vilaetis;Greece;EUROPE;713116171.0;Stub;10.7
16032;Christos Zachopoulos;Greece;EUROPE;713347773.0;Stub;10.7
16033;Dimitrios Patrinos;Greece;EUROPE;713400273.0;Stub;10.7
16034;Ioannis Pesmazoglou;Greece;EUROPE;713592976.0;Start;10.7
16035;Christos Stefanopoulos;Greece;EUROPE;713628538.0;Stub;10.7
16036;Christos Palaiologos;Greece;EUROPE;717212056.0;Stub;10.7
16037;Dimitrios Skouzes;Greece;EUROPE;718548897.0;Stub;10.7
16038;Konstantinos Kosmopoulos;Greece;EUROPE;719697874.0;Stub;10.7
16039;Lykourgos Kallergis;Greece;EUROPE;720478036.0;Stub;10.7
16040;Konstantinos Dosios;Greece;EUROPE;721257204.0;Stub;10.7
16041;Stefanos Natsinas;Greece;EUROPE;724699172.0;Start;10.7
16042;Ioannis Koniaris;Greece;EUROPE;727611836.0;Stub;10.7
16043;Georgios Tertsetis;Greece;EUROPE;729203686.0;Start;10.7
16044;Stylianos Vlasopoulos;Greece;EUROPE;730265222.0;Start;10.7
16045;Andreas Miaoulis (born 1869);Greece;EUROPE;731488694.0;Stub;10.7
16046;Nikolaos Makris;Greece;EUROPE;732179557.0;Stub;10.7
16047;Georg Ludwig von Maurer;Greece;EUROPE;732862650.0;Start;10.7
16048;Markos Natsinas;Greece;EUROPE;733093174.0;Stub;10.7
16049;Dimitris Beis;Greece;EUROPE;733093255.0;Stub;10.7
16050;Dimitris Tsovolas;Greece;EUROPE;733093276.0;Start;10.7
16051;Konstantinos Triaridis;Greece;EUROPE;733093336.0;Stub;10.7
16052;Ali Dino;Greece;EUROPE;733861197.0;Stub;10.7
16053;Theodoros Negris;Greece;EUROPE;738719950.0;Start;10.7
16054;Peithias;Greece;EUROPE;741104625.0;Stub;10.7
16055;Fotis Perlikos;Greece;EUROPE;741310535.0;Start;10.7
16056;Leader of the Opposition (Greece);Greece;EUROPE;742156744.0;Start;10.7
16057;Pavlos Oikonomou-Gouras;Greece;EUROPE;742497532.0;Stub;10.7
16058;Philocrates;Greece;EUROPE;745776072.0;Stub;10.7
16059;Sefis Anastasakos;Greece;EUROPE;749070160.0;Stub;10.7
16060;List of political families in Greece;Greece;EUROPE;750712578.0;B;10.7
16061;Dimitrios Votsis;Greece;EUROPE;751194710.0;Start;10.7
16062;Ioannis Paleokrassas;Greece;EUROPE;754836478.0;Stub;10.7
16063;Michalis Papakonstantinou;Greece;EUROPE;756845137.0;Stub;10.7
16064;Maria Desylla-Kapodistria;Greece;EUROPE;757341681.0;Stub;10.7
16065;Kostas Linoxilakis;Greece;EUROPE;760484947.0;Stub;10.7
16066;Voula Patoulidou;Greece;EUROPE;763429009.0;Start;10.7
16067;Roussos A. Koundouros;Greece;EUROPE;764191849.0;Stub;10.7
16068;Athanasios N. Miaoulis;Greece;EUROPE;765356367.0;Start;10.7
16069;Stavros Karampelas;Greece;EUROPE;767593798.0;Stub;10.7
16070;Dimitris Kammenos;Greece;EUROPE;768032109.0;Start;10.7
16071;Natasa Pazaïti;Greece;EUROPE;770221851.0;Start;10.7
16072;Aristeidis Stergiadis;Greece;EUROPE;770349151.0;Start;10.7
16073;Spyridon Lambros;Greece;EUROPE;771040589.0;Start;10.7
16074;Leonidas Varouxis;Greece;EUROPE;771286729.0;Stub;10.7
16075;Thrasyvoulos Zaimis;Greece;EUROPE;771371585.0;Stub;10.7
16076;Nikolaos Deligiannis;Greece;EUROPE;771372297.0;Start;10.7
16077;Dimitrios Soutsos;Greece;EUROPE;773084020.0;Stub;10.7
16078;Zeno of Rhodes;Greece;EUROPE;773176701.0;Stub;10.7
16079;Theodoros Diligiannis;Greece;EUROPE;774222980.0;Start;10.7
16080;Dimitrios Rallis;Greece;EUROPE;774223019.0;Stub;10.7
16081;Nikolaos Kalogeropoulos;Greece;EUROPE;774223040.0;Stub;10.7
16082;Nikolaos Stratos;Greece;EUROPE;774223056.0;Start;10.7
16083;Petros Protopapadakis;Greece;EUROPE;774223059.0;Stub;10.7
16084;Andreas Michalakopoulos;Greece;EUROPE;774223071.0;Start;10.7
16085;Konstantinos Demertzis;Greece;EUROPE;775001025.0;Stub;10.7
16086;Callistratus of Aphidnae;Greece;EUROPE;775468703.0;Start;10.7
16087;Dimitrios Kallergis;Greece;EUROPE;776338240.0;C;10.7
16088;Tasos Mitropoulos;Greece;EUROPE;776659622.0;Start;10.7
16089;Joanna Manganara;Greece;EUROPE;778864113.0;Start;10.7
16090;Antonios Miaoulis;Greece;EUROPE;779311891.0;Stub;10.7
16091;Eubulus (statesman);Greece;EUROPE;779835831.0;Stub;10.7
16092;Vasilis Papageorgopoulos;Greece;EUROPE;781468108.0;Start;10.7
16093;Nikolaos Politis;Greece;EUROPE;781891847.0;Start;10.7
16094;Aristides;Greece;EUROPE;782246841.0;Start;10.7
16095;Marinos Antypas;Greece;EUROPE;782467516.0;Start;10.7
16096;Pantelis Karasevdas;Greece;EUROPE;782823942.0;Start;10.7
16097;Marika Mitsotakis;Greece;EUROPE;783607720.0;C;10.7
16098;Asimakis Fotilas;Greece;EUROPE;784715141.0;Start;10.7
16099;Erasinides;Greece;EUROPE;785452071.0;Start;10.7
16100;Konstantinos Skourletis;Greece;EUROPE;786204421.0;Stub;10.7
16101;Antonios Kriezis;Greece;EUROPE;786649869.0;Start;10.7
16102;Theofanis Tombras;Greece;EUROPE;786830869.0;C;10.7
16103;Stavros Papastavrou;Greece;EUROPE;786962684.0;Start;10.7
16104;Lycomedes of Mantinea;Greece;EUROPE;787080293.0;Stub;10.7
16105;Phile (politician);Greece;EUROPE;787162909.0;Stub;10.7
16106;Nicolaos Matussis;Greece;EUROPE;787382108.0;Start;10.7
16107;Anastasios Polyzoidis;Greece;EUROPE;787534195.0;Start;10.7
16108;Python of Byzantium;Greece;EUROPE;787625673.0;Stub;10.7
16109;Adamantios Vassilakis;Greece;EUROPE;787627837.0;Start;10.7
16110;Alexander of Athens;Greece;EUROPE;788388147.0;Stub;10.7
16111;Alketas Panagoulias;Greece;EUROPE;788539253.0;C;10.7
16112;Vassilis Vassilikos;Greece;EUROPE;788689124.0;Start;10.7
16113;Aichan Kara Giousouf;Greece;EUROPE;788853175.0;Stub;10.7
16114;Artemios Matthaiopoulos;Greece;EUROPE;788853565.0;Stub;10.7
16115;Christiana Kalogirou;Greece;EUROPE;788853630.0;Start;10.7
16116;Christos Pappas;Greece;EUROPE;788853666.0;Stub;10.7
16117;Christos Spirtzis;Greece;EUROPE;788853695.0;Start;10.7
16118;Diamanto Manolakou;Greece;EUROPE;788853817.0;Stub;10.7
16119;Dimitra Arapoglou;Greece;EUROPE;788853838.0;Stub;10.7
16120;Dimitrios Papadimoulis;Greece;EUROPE;788853849.0;Start;10.7
16121;Dionysia-Theodora Avgerinopoulou;Greece;EUROPE;788853978.0;C;10.7
16122;Elena Panaritis;Greece;EUROPE;788854119.0;Start;10.7
16123;Eleni Avlonitou;Greece;EUROPE;788854135.0;C;10.7
16124;Eva Kaili;Greece;EUROPE;788854212.0;Start;10.7
16125;Evangelia Tzampazi;Greece;EUROPE;788854229.0;Stub;10.7
16126;Evi Christofilopoulou;Greece;EUROPE;788854335.0;Start;10.7
16127;Fotini Pipili;Greece;EUROPE;788854447.0;Stub;10.7
16128;Giorgos Koumoutsakos;Greece;EUROPE;788854903.0;Stub;10.7
16129;Ilchan Achmet;Greece;EUROPE;788855020.0;Stub;10.7
16130;Ilias Polatidis;Greece;EUROPE;788855074.0;Stub;10.7
16131;Ioannis Banias;Greece;EUROPE;788855123.0;Stub;10.7
16132;Konstandinos Koukodimos;Greece;EUROPE;788855336.0;Start;10.7
16133;Konstantinos Barbarousis;Greece;EUROPE;788855390.0;Stub;10.7
16134;Kostas Kazakos;Greece;EUROPE;788855516.0;Stub;10.7
16135;Kostas Zouraris;Greece;EUROPE;788855559.0;Start;10.7
16136;Lefteris Zagoritis;Greece;EUROPE;788855683.0;Stub;10.7
16137;Litsa Kouroupaki;Greece;EUROPE;788855713.0;Stub;10.7
16138;Nadia Valavani;Greece;EUROPE;788856067.0;C;10.7
16139;Nikolaos Sifounakis;Greece;EUROPE;788856129.0;Stub;10.7
16140;Nikos Kouzilos;Greece;EUROPE;788856185.0;Stub;10.7
16141;Nikos Michos;Greece;EUROPE;788856193.0;Stub;10.7
16142;Nikos Paraskevopoulos;Greece;EUROPE;788856201.0;Stub;10.7
16143;Nikos Toskas;Greece;EUROPE;788856205.0;Stub;10.7
16144;Olga Kefalogianni;Greece;EUROPE;788856260.0;Start;10.7
16145;Panos Skourletis;Greece;EUROPE;788856319.0;Stub;10.7
16146;Pavlos Haikalis;Greece;EUROPE;788856326.0;Stub;10.7
16147;Pavlos Polakis;Greece;EUROPE;788856332.0;Stub;10.7
16148;Rena Dourou;Greece;EUROPE;788856385.0;GA;10.7
16149;Sofia Voultepsi;Greece;EUROPE;788856415.0;Stub;10.7
16150;Stavros Arnaoutakis;Greece;EUROPE;788856458.0;Stub;10.7
16151;Theano Fotiou;Greece;EUROPE;788856522.0;Start;10.7
16152;Yiannis Vasiliadis;Greece;EUROPE;788858911.0;Stub;10.7
16153;Vasilios Magginas;Greece;EUROPE;788858985.0;Stub;10.7
16154;Vasileios Sotiriadis;Greece;EUROPE;788858997.0;Stub;10.7
